,LGROUP,MGROUP,SGROUP,DGROUP,LGROUP_NAME,MGROUP_NAME,SGROUP_NAME,DGROUP_NAME,LMSD_CODE
1802,10,14,12,1,패션/잡화,스포츠패션/슈즈/아웃도어,스포츠의류(여성),기능성웨어,10141201
1803,10,14,12,2,패션/잡화,스포츠패션/슈즈/아웃도어,스포츠의류(여성),긴팔,10141202
1804,10,14,12,3,패션/잡화,스포츠패션/슈즈/아웃도어,스포츠의류(여성),바지,10141203
1805,10,14,12,4,패션/잡화,스포츠패션/슈즈/아웃도어,스포츠의류(여성),반팔,10141204
1806,10,14,12,5,패션/잡화,스포츠패션/슈즈/아웃도어,스포츠의류(여성),상하의 세트,10141205
1807,10,14,12,6,패션/잡화,스포츠패션/슈즈/아웃도어,스포츠의류(여성),쟈켓/점퍼/바람막이,10141206
1808,10,14,12,7,패션/잡화,스포츠패션/슈즈/아웃도어,스포츠의류(여성),트레이닝복,10141207
1809,20,1,1,1,뷰티,이미용품,이미용기기(피부/헤어/바디),각질관리/필링/삭피기,20010101
1810,20,1,1,2,뷰티,이미용품,이미용기기(피부/헤어/바디),피부&바디마사지/관리기,20010102
1811,20,1,1,3,뷰티,이미용품,이미용기기(피부/헤어/바디),스펀지/퍼프/브러쉬클렌져,20010103
1812,20,1,1,4,뷰티,이미용품,이미용기기(피부/헤어/바디),화장솜/면봉/기름종이,20010104
1813,20,1,1,5,뷰티,이미용품,이미용기기(피부/헤어/바디),속눈썹/아이브로우용품,20010105
1814,20,1,1,6,뷰티,이미용품,이미용기기(피부/헤어/바디),바디스펀지/퍼프,20010106
1815,20,1,1,7,뷰티,이미용품,이미용기기(피부/헤어/바디),글러브/배스브러쉬,20010107
1816,20,1,1,8,뷰티,이미용품,이미용기기(피부/헤어/바디),고데기/아이론,20010108
1817,20,1,1,9,뷰티,이미용품,이미용기기(피부/헤어/바디),드라이기,20010109
1818,20,1,1,10,뷰티,이미용품,이미용기기(피부/헤어/바디),헤어롤/고정핀,20010110
1819,20,1,1,11,뷰티,이미용품,이미용기기(피부/헤어/바디),미용가위,20010111
1820,20,1,1,12,뷰티,이미용품,이미용기기(피부/헤어/바디),전기면도기,20010112
1821,20,1,1,13,뷰티,이미용품,이미용기기(피부/헤어/바디),제모기,20010113
1822,20,1,1,14,뷰티,이미용품,이미용기기(피부/헤어/바디),코털정리기,20010114
1823,20,1,1,15,뷰티,이미용품,이미용기기(피부/헤어/바디),여드름/피지관리기,20010115
1824,20,1,2,1,뷰티,이미용품,이미용소품,머리빗/브러쉬,20010201
1825,20,1,2,2,뷰티,이미용품,이미용소품,탁상용&휴대용 거울,20010202
1826,20,1,2,3,뷰티,이미용품,이미용소품,화장품정리대,20010203
1827,20,2,1,1,뷰티,화장품/헤어/바디,남성화장품,남성세트,20020101
1828,20,2,1,2,뷰티,화장품/헤어/바디,남성화장품,올인원,20020102
1829,20,2,1,3,뷰티,화장품/헤어/바디,남성화장품,로션/에멀젼,20020103
1830,20,2,1,4,뷰티,화장품/헤어/바디,남성화장품,비비크림/컬러로션,20020104
1831,20,2,1,5,뷰티,화장품/헤어/바디,남성화장품,쉐이빙,20020105
1832,20,2,1,6,뷰티,화장품/헤어/바디,남성화장품,스킨/토너/에프터쉐이브,20020106
1833,20,2,1,7,뷰티,화장품/헤어/바디,남성화장품,에센스/크림/마스크,20020107
1834,20,2,1,8,뷰티,화장품/헤어/바디,남성화장품,클렌징,20020108
1835,20,2,2,1,뷰티,화장품/헤어/바디,네일케어,네일글리터/파츠/스티커,20020201
1836,20,2,2,2,뷰티,화장품/헤어/바디,네일케어,네일/패디컬러,20020202
1837,20,2,2,3,뷰티,화장품/헤어/바디,네일케어,베이스코트/탑코트,20020203
1838,20,2,2,4,뷰티,화장품/헤어/바디,네일케어,네일 도구,20020204
1839,20,2,2,5,뷰티,화장품/헤어/바디,네일케어,네일 리무버/영양/프라이머,20020205
1840,20,2,2,6,뷰티,화장품/헤어/바디,네일케어,네일폴리쉬,20020206
1841,20,2,2,7,뷰티,화장품/헤어/바디,네일케어,젤폴리쉬,20020207
1842,20,2,3,1,뷰티,화장품/헤어/바디,바디케어,각질/제모/청결제,20020301
1843,20,2,3,2,뷰티,화장품/헤어/바디,바디케어,구강/위생용품,20020302
1844,20,2,3,3,뷰티,화장품/헤어/바디,바디케어,바디로션/크림,20020303
1845,20,2,3,4,뷰티,화장품/헤어/바디,바디케어,바디미스트/파우더/샤워코롱,20020304
1846,20,2,3,5,뷰티,화장품/헤어/바디,바디케어,바디스크럽,20020305
1847,20,2,3,6,뷰티,화장품/헤어/바디,바디케어,바디오일/크림,20020306
1848,20,2,3,7,뷰티,화장품/헤어/바디,바디케어,바디클렌저,20020307
1849,20,2,3,8,뷰티,화장품/헤어/바디,바디케어,배스 스펀지,20020308
1850,20,2,3,9,뷰티,화장품/헤어/바디,바디케어,입욕제,20020309
1851,20,2,3,10,뷰티,화장품/헤어/바디,바디케어,데오드란트,20020310
1852,20,2,4,1,뷰티,화장품/헤어/바디,베이비&임산부케어,베이비 샤워젤/바디워시,20020401
1853,20,2,4,2,뷰티,화장품/헤어/바디,베이비&임산부케어,베이비 입욕제,20020402
1854,20,2,4,3,뷰티,화장품/헤어/바디,베이비&임산부케어,베이비로션,20020403
1855,20,2,4,4,뷰티,화장품/헤어/바디,베이비&임산부케어,베이비비누,20020404
1856,20,2,4,5,뷰티,화장품/헤어/바디,베이비&임산부케어,베이비샴푸,20020405
1857,20,2,4,6,뷰티,화장품/헤어/바디,베이비&임산부케어,베이비오일,20020406
1858,20,2,4,7,뷰티,화장품/헤어/바디,베이비&임산부케어,베이비크림,20020407
1859,20,2,4,8,뷰티,화장품/헤어/바디,베이비&임산부케어,임산부 로션/크림/오일,20020408
1860,20,2,4,9,뷰티,화장품/헤어/바디,베이비&임산부케어,파우더/기저귀크림,20020409
1861,20,2,5,1,뷰티,화장품/헤어/바디,베이스메이크업,비비크림,20020501
1862,20,2,5,2,뷰티,화장품/헤어/바디,베이스메이크업,컨실러/스킨커버,20020502
1863,20,2,5,3,뷰티,화장품/헤어/바디,베이스메이크업,파우더/팩트/트윈케익,20020503
1864,20,2,5,4,뷰티,화장품/헤어/바디,베이스메이크업,파운데이션,20020504
1865,20,2,5,5,뷰티,화장품/헤어/바디,베이스메이크업,프라이머/메이크업베이스,20020505
1866,20,2,6,1,뷰티,화장품/헤어/바디,세트(선물세트),기타,20020601
1867,20,2,6,2,뷰티,화장품/헤어/바디,세트(선물세트),바디케어,20020602
1868,20,2,6,3,뷰티,화장품/헤어/바디,세트(선물세트),스킨케어,20020603
1869,20,2,7,1,뷰티,화장품/헤어/바디,스킨케어,스킨/토너/미스트,20020701
1870,20,2,7,2,뷰티,화장품/헤어/바디,스킨케어,로션/에멀전,20020702
1871,20,2,7,3,뷰티,화장품/헤어/바디,스킨케어,에센스/세럼/엠플,20020703
1872,20,2,7,4,뷰티,화장품/헤어/바디,스킨케어,크림(수분/보습),20020704
1873,20,2,7,5,뷰티,화장품/헤어/바디,스킨케어,크림(영양/탄력/리프팅),20020705
1874,20,2,7,6,뷰티,화장품/헤어/바디,스킨케어,크림(트러블/각질/모공관리),20020706
1875,20,2,7,7,뷰티,화장품/헤어/바디,스킨케어,크림(넥케어),20020707
1876,20,2,7,8,뷰티,화장품/헤어/바디,스킨케어,아이크림,20020708
1877,20,2,7,9,뷰티,화장품/헤어/바디,스킨케어,마사지,20020709
1878,20,2,7,10,뷰티,화장품/헤어/바디,스킨케어,트러블케어,20020710
1879,20,2,7,11,뷰티,화장품/헤어/바디,스킨케어,팩/마스크,20020711
1880,20,2,7,12,뷰티,화장품/헤어/바디,스킨케어,페이스오일,20020712
1881,20,2,7,13,뷰티,화장품/헤어/바디,스킨케어,화이트닝,20020713
1882,20,2,7,14,뷰티,화장품/헤어/바디,스킨케어,선크림,20020714
1883,20,2,8,1,뷰티,화장품/헤어/바디,클렌징/스크럽,각질관리/스크럽/필링,20020801
1884,20,2,8,2,뷰티,화장품/헤어/바디,클렌징/스크럽,립/아이리무버,20020802
1885,20,2,8,3,뷰티,화장품/헤어/바디,클렌징/스크럽,미용비누,20020803
1886,20,2,8,4,뷰티,화장품/헤어/바디,클렌징/스크럽,클렌징,20020804
1887,20,2,9,1,뷰티,화장품/헤어/바디,패션헤어/가발,부분가발,20020901
1888,20,2,9,2,뷰티,화장품/헤어/바디,패션헤어/가발,붙임머리,20020902
1889,20,2,9,3,뷰티,화장품/헤어/바디,패션헤어/가발,전체가발,20020903
1890,20,2,9,4,뷰티,화장품/헤어/바디,패션헤어/가발,패션가발,20020904
1891,20,2,10,1,뷰티,화장품/헤어/바디,포인트메이크업,기타/타투,20021001
1892,20,2,10,2,뷰티,화장품/헤어/바디,포인트메이크업,립스틱/립글로스/립틴트,20021002
1893,20,2,10,3,뷰티,화장품/헤어/바디,포인트메이크업,립밤/립에센스,20021003
1894,20,2,10,4,뷰티,화장품/헤어/바디,포인트메이크업,립라이너/펜슬,20021004
1895,20,2,10,5,뷰티,화장품/헤어/바디,포인트메이크업,멀티키트,20021005
1896,20,2,10,6,뷰티,화장품/헤어/바디,포인트메이크업,블러셔/하이라이터,20021006
1897,20,2,10,7,뷰티,화장품/헤어/바디,포인트메이크업,아이라이너/브로우,20021007
1898,20,2,10,8,뷰티,화장품/헤어/바디,포인트메이크업,아이섀도우,20021008
1899,20,2,10,9,뷰티,화장품/헤어/바디,포인트메이크업,마스카라,20021009
1900,20,2,11,1,뷰티,화장품/헤어/바디,향수,남녀공용,20021101
1901,20,2,11,2,뷰티,화장품/헤어/바디,향수,남성용,20021102
1902,20,2,11,3,뷰티,화장품/헤어/바디,향수,향수세트,20021103
1903,20,2,11,4,뷰티,화장품/헤어/바디,향수,여성용,20021104
1904,20,2,12,1,뷰티,화장품/헤어/바디,헤어케어,샴푸,20021201
1905,20,2,12,2,뷰티,화장품/헤어/바디,헤어케어,린스/컨디셔너,20021202
1906,20,2,12,3,뷰티,화장품/헤어/바디,헤어케어,트린트먼트,20021203
1907,20,2,12,4,뷰티,화장품/헤어/바디,헤어케어,에센스/크림/오일,20021204
1908,20,2,12,5,뷰티,화장품/헤어/바디,헤어케어,염색/새치커버,20021205
1909,20,2,12,6,뷰티,화장품/헤어/바디,헤어케어,헤어젤/스프레이,20021206
1910,20,2,12,7,뷰티,화장품/헤어/바디,헤어케어,증모제/모발건강,20021207
1911,20,2,12,8,뷰티,화장품/헤어/바디,헤어케어,헤어미스트,20021208
1912,20,2,12,9,뷰티,화장품/헤어/바디,헤어케어,헤어세트,20021209
1913,20,2,12,10,뷰티,화장품/헤어/바디,헤어케어,헤어오일/팩,20021210
1914,30,1,1,1,가구/침구,거실/침실/학생/주방가구,DIY가구/부자재,DIY반제품 ,30010101
1915,30,1,1,2,가구/침구,거실/침실/학생/주방가구,DIY가구/부자재,가구부속품,30010102
1916,30,1,2,1,가구/침구,거실/침실/학생/주방가구,거실장/TV장/장식장,TV장/오디오장,30010201
1917,30,1,2,2,가구/침구,거실/침실/학생/주방가구,거실장/TV장/장식장,거실장,30010202
1918,30,1,2,3,가구/침구,거실/침실/학생/주방가구,거실장/TV장/장식장,거실장세트,30010203
1919,30,1,2,4,가구/침구,거실/침실/학생/주방가구,거실장/TV장/장식장,거실테이블,30010204
1920,30,1,2,5,가구/침구,거실/침실/학생/주방가구,거실장/TV장/장식장,장식장,30010205
1921,30,1,3,1,가구/침구,거실/침실/학생/주방가구,매트리스,라텍스/메모리폼(싱글),30010301
1922,30,1,3,2,가구/침구,거실/침실/학생/주방가구,매트리스,라텍스/메모리폼(퀸),30010302
1923,30,1,3,3,가구/침구,거실/침실/학생/주방가구,매트리스,라텍스/메모리폼(킹),30010303
1924,30,1,3,4,가구/침구,거실/침실/학생/주방가구,매트리스,스프링 매트리스(싱글),30010304
1925,30,1,3,5,가구/침구,거실/침실/학생/주방가구,매트리스,스프링 매트리스(퀸),30010305
1926,30,1,3,6,가구/침구,거실/침실/학생/주방가구,매트리스,스프링 매트리스(킹),30010306
1927,30,1,4,1,가구/침구,거실/침실/학생/주방가구,사무/교구용가구,사무용소파 ,30010401
1928,30,1,4,2,가구/침구,거실/침실/학생/주방가구,사무/교구용가구,사무용수납가구 ,30010402
1929,30,1,4,3,가구/침구,거실/침실/학생/주방가구,사무/교구용가구,사무용의자 ,30010403
1930,30,1,4,4,가구/침구,거실/침실/학생/주방가구,사무/교구용가구,사무용책상 ,30010404
1931,30,1,4,5,가구/침구,거실/침실/학생/주방가구,사무/교구용가구,사무용책장 ,30010405
1932,30,1,4,6,가구/침구,거실/침실/학생/주방가구,사무/교구용가구,캐비닛 ,30010406
1933,30,1,4,7,가구/침구,거실/침실/학생/주방가구,사무/교구용가구,회의테이블 ,30010407
1934,30,1,5,1,가구/침구,거실/침실/학생/주방가구,서랍장/화장대,2-4단 서랍장/협탁,30010501
1935,30,1,5,2,가구/침구,거실/침실/학생/주방가구,서랍장/화장대,5-6단 서랍장,30010502
1936,30,1,5,3,가구/침구,거실/침실/학생/주방가구,서랍장/화장대,서랍장SET,30010503
1937,30,1,5,4,가구/침구,거실/침실/학생/주방가구,서랍장/화장대,전신거울/화장대거울,30010504
1938,30,1,5,5,가구/침구,거실/침실/학생/주방가구,서랍장/화장대,화장대/콘솔,30010505
1939,30,1,6,1,가구/침구,거실/침실/학생/주방가구,소파,1인용소파,30010601
1940,30,1,6,2,가구/침구,거실/침실/학생/주방가구,소파,가죽소파(2-3인용) ,30010602
1941,30,1,6,3,가구/침구,거실/침실/학생/주방가구,소파,가죽소파(4인용) ,30010603
1942,30,1,6,4,가구/침구,거실/침실/학생/주방가구,소파,가죽소파(6인용) ,30010604
1943,30,1,6,5,가구/침구,거실/침실/학생/주방가구,소파,리클라이너 소파,30010605
1944,30,1,6,6,가구/침구,거실/침실/학생/주방가구,소파,벤치소파,30010606
1945,30,1,6,7,가구/침구,거실/침실/학생/주방가구,소파,소파베드/아동소파,30010607
1946,30,1,6,8,가구/침구,거실/침실/학생/주방가구,소파,스툴,30010608
1947,30,1,6,9,가구/침구,거실/침실/학생/주방가구,소파,인조가죽소파(2-3인용) ,30010609
1948,30,1,6,10,가구/침구,거실/침실/학생/주방가구,소파,인조가죽소파(4인용이상) ,30010610
1949,30,1,6,11,가구/침구,거실/침실/학생/주방가구,소파,패브릭소파,30010611
1950,30,1,7,1,가구/침구,거실/침실/학생/주방가구,수납가구,고가구,30010701
1951,30,1,7,2,가구/침구,거실/침실/학생/주방가구,수납가구,선반/벽걸이수납장,30010702
1952,30,1,7,3,가구/침구,거실/침실/학생/주방가구,수납가구,수납소품/공간박스,30010703
1953,30,1,7,4,가구/침구,거실/침실/학생/주방가구,수납가구,수납장,30010704
1954,30,1,7,5,가구/침구,거실/침실/학생/주방가구,수납가구,청소장/신발장,30010705
1955,30,1,8,1,가구/침구,거실/침실/학생/주방가구,식탁/의자/세트,2인식탁/세트,30010801
1956,30,1,8,2,가구/침구,거실/침실/학생/주방가구,식탁/의자/세트,4인식탁/세트,30010802
1957,30,1,8,3,가구/침구,거실/침실/학생/주방가구,식탁/의자/세트,6인식탁/세트,30010803
1958,30,1,8,4,가구/침구,거실/침실/학생/주방가구,식탁/의자/세트,교자상/좌탁,30010804
1959,30,1,8,5,가구/침구,거실/침실/학생/주방가구,식탁/의자/세트,식탁의자,30010805
1960,30,1,8,6,가구/침구,거실/침실/학생/주방가구,식탁/의자/세트,아일랜드식탁,30010806
1961,30,1,8,7,가구/침구,거실/침실/학생/주방가구,식탁/의자/세트,테이블,30010807
1962,30,1,9,1,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,공부상 ,30010901
1963,30,1,9,2,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,벙커침대 ,30010902
1964,30,1,9,3,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,베이비장 ,30010903
1965,30,1,9,4,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 서랍장 ,30010904
1966,30,1,9,5,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 수납장 ,30010905
1967,30,1,9,6,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 옷장 ,30010906
1968,30,1,9,7,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 이단침대 ,30010907
1969,30,1,9,8,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 이층침대 ,30010908
1970,30,1,9,9,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 일반책상,30010909
1971,30,1,9,10,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 일반침대 ,30010910
1972,30,1,9,11,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 책꽂이 ,30010911
1973,30,1,9,12,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 책상의자 ,30010912
1974,30,1,9,13,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 책장 ,30010913
1975,30,1,9,14,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 침실세트 ,30010914
1976,30,1,9,15,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,아동용 행거 ,30010915
1977,30,1,9,16,가구/침구,거실/침실/학생/주방가구,아동/주니어가구,편수책상,30010916
1978,30,1,10,1,가구/침구,거실/침실/학생/주방가구,의자,사무용,30011001
1979,30,1,10,2,가구/침구,거실/침실/학생/주방가구,의자,아동용,30011002
1980,30,1,10,3,가구/침구,거실/침실/학생/주방가구,의자,인테리어의자,30011003
1981,30,1,10,4,가구/침구,거실/침실/학생/주방가구,의자,일반용,30011004
1982,30,1,10,5,가구/침구,거실/침실/학생/주방가구,의자,좌식용,30011005
1983,30,1,10,6,가구/침구,거실/침실/학생/주방가구,의자,컴퓨터용,30011006
1984,30,1,11,1,가구/침구,거실/침실/학생/주방가구,장롱/붙박이장,붙박이장,30011101
1985,30,1,11,2,가구/침구,거실/침실/학생/주방가구,장롱/붙박이장,아동/주니어장,30011102
1986,30,1,11,3,가구/침구,거실/침실/학생/주방가구,장롱/붙박이장,장롱,30011103
1987,30,1,11,4,가구/침구,거실/침실/학생/주방가구,장롱/붙박이장,행거/파티션,30011104
1988,30,1,12,1,가구/침구,거실/침실/학생/주방가구,주방수납장,교자상/제수용품,30011201
1989,30,1,12,2,가구/침구,거실/침실/학생/주방가구,주방수납장,기타주방수납/쌀통,30011202
1990,30,1,12,3,가구/침구,거실/침실/학생/주방가구,주방수납장,렌지대,30011203
1991,30,1,12,4,가구/침구,거실/침실/학생/주방가구,주방수납장,주방수납장,30011204
1992,30,1,12,5,가구/침구,거실/침실/학생/주방가구,주방수납장,주방시공/싱크대,30011205
1993,30,1,13,1,가구/침구,거실/침실/학생/주방가구,책상/책꽂이,사무용,30011301
1994,30,1,13,2,가구/침구,거실/침실/학생/주방가구,책상/책꽂이,서랍장/보조대,30011302
1995,30,1,13,3,가구/침구,거실/침실/학생/주방가구,책상/책꽂이,유아동 책상/책장,30011303
1996,30,1,13,4,가구/침구,거실/침실/학생/주방가구,책상/책꽂이,좌식책상,30011304
1997,30,1,13,5,가구/침구,거실/침실/학생/주방가구,책상/책꽂이,책상,30011305
1998,30,1,13,6,가구/침구,거실/침실/학생/주방가구,책상/책꽂이,책상/책장 세트,30011306
1999,30,1,13,7,가구/침구,거실/침실/학생/주방가구,책상/책꽂이,책장/책꽂이,30011307
2000,30,1,13,8,가구/침구,거실/침실/학생/주방가구,책상/책꽂이,컴퓨터책상,30011308
2001,30,1,14,1,가구/침구,거실/침실/학생/주방가구,침대,돌/흙/기능성 침대,30011401
2002,30,1,14,2,가구/침구,거실/침실/학생/주방가구,침대,슈퍼싱글/싱글 침대,30011402
2003,30,1,14,3,가구/침구,거실/침실/학생/주방가구,침대,아동/주니어용,30011403
2004,30,1,14,4,가구/침구,거실/침실/학생/주방가구,침대,침실세트,30011404
2005,30,1,14,5,가구/침구,거실/침실/학생/주방가구,침대,퀸 침대,30011405
2006,30,1,14,6,가구/침구,거실/침실/학생/주방가구,침대,킹/더블 침대,30011406
2007,30,2,1,1,가구/침구,침구/커튼/인테리어,유/아동침구,담요/이불/이불커버,30020101
2008,30,2,1,2,가구/침구,침구/커튼/인테리어,유/아동침구,매트/카페트,30020102
2009,30,2,1,3,가구/침구,침구/커튼/인테리어,유/아동침구,매트커버세트,30020103
2010,30,2,1,4,가구/침구,침구/커튼/인테리어,유/아동침구,아동베개/베개커버,30020104
2011,30,2,1,5,가구/침구,침구/커튼/인테리어,유/아동침구,아동커튼,30020105
2012,30,2,1,6,가구/침구,침구/커튼/인테리어,유/아동침구,아동패브릭소품,30020106
2013,30,2,1,7,가구/침구,침구/커튼/인테리어,유/아동침구,요차렵세트,30020107
2014,30,2,1,8,가구/침구,침구/커튼/인테리어,유/아동침구,이불배게세트,30020108
2015,30,2,1,9,가구/침구,침구/커튼/인테리어,유/아동침구,이불패드세트,30020109
2016,30,2,2,1,가구/침구,침구/커튼/인테리어,인테리어소품,수예용품 ,30020201
2017,30,2,2,2,가구/침구,침구/커튼/인테리어,인테리어소품,인테리어장식품,30020202
2018,30,2,2,3,가구/침구,침구/커튼/인테리어,인테리어소품,전통공예소품,30020203
2019,30,2,2,4,가구/침구,침구/커튼/인테리어,인테리어소품,크리스마스용품,30020204
2020,30,2,3,1,가구/침구,침구/커튼/인테리어,조명/액자/시계/벽지,벽시계/탁상시계 ,30020301
2021,30,2,3,2,가구/침구,침구/커튼/인테리어,조명/액자/시계/벽지,벽지/시트지/스티커 ,30020302
2022,30,2,3,3,가구/침구,침구/커튼/인테리어,조명/액자/시계/벽지,액자/그림 ,30020303
2023,30,2,3,4,가구/침구,침구/커튼/인테리어,조명/액자/시계/벽지,인테리어조명 ,30020304
2024,30,2,4,1,가구/침구,침구/커튼/인테리어,침구단품,담요/무릎담요,30020401
2025,30,2,4,2,가구/침구,침구/커튼/인테리어,침구단품,매트커버(싱글),30020402
2026,30,2,4,3,가구/침구,침구/커튼/인테리어,침구단품,매트커버(킹/퀸),30020403
2027,30,2,4,4,가구/침구,침구/커튼/인테리어,침구단품,베개/베개커버,30020404
2028,30,2,4,5,가구/침구,침구/커튼/인테리어,침구단품,스프레드,30020405
2029,30,2,4,6,가구/침구,침구/커튼/인테리어,침구단품,양모/오리/거위털이불,30020406
2030,30,2,4,7,가구/침구,침구/커튼/인테리어,침구단품,요/요커버(싱글),30020407
2031,30,2,4,8,가구/침구,침구/커튼/인테리어,침구단품,요/요커버(킹/퀸),30020408
2032,30,2,4,9,가구/침구,침구/커튼/인테리어,침구단품,이불/요속통,30020409
2033,30,2,4,10,가구/침구,침구/커튼/인테리어,침구단품,차렵이불(싱글),30020410
2034,30,2,4,11,가구/침구,침구/커튼/인테리어,침구단품,차렵이불(킹/퀸),30020411
2035,30,2,4,12,가구/침구,침구/커튼/인테리어,침구단품,침대스커트,30020412
2036,30,2,4,13,가구/침구,침구/커튼/인테리어,침구단품,패드(싱글),30020413
2037,30,2,4,14,가구/침구,침구/커튼/인테리어,침구단품,패드(킹/퀸),30020414
2038,30,2,4,15,가구/침구,침구/커튼/인테리어,침구단품,홑겹이불/이불커버,30020415
2039,30,2,5,1,가구/침구,침구/커튼/인테리어,침구세트,매트커버세트(싱글),30020501
2040,30,2,5,2,가구/침구,침구/커튼/인테리어,침구세트,매트커버세트(퀸/킹),30020502
2041,30,2,5,3,가구/침구,침구/커튼/인테리어,침구세트,요차렵세트,30020503
2042,30,2,5,4,가구/침구,침구/커튼/인테리어,침구세트,이불베개세트(싱글),30020504
2043,30,2,5,5,가구/침구,침구/커튼/인테리어,침구세트,이불베개세트(퀸/킹),30020505
2044,30,2,5,6,가구/침구,침구/커튼/인테리어,침구세트,이불패드세트(싱글),30020506
2045,30,2,5,7,가구/침구,침구/커튼/인테리어,침구세트,이불패드세트(퀸/킹),30020507
2046,30,2,5,8,가구/침구,침구/커튼/인테리어,침구세트,침대커버세트(싱글),30020508
2047,30,2,5,9,가구/침구,침구/커튼/인테리어,침구세트,침대커버세트(퀸),30020509
2048,30,2,5,10,가구/침구,침구/커튼/인테리어,침구세트,침대커버세트(킹),30020510
2049,30,2,6,1,가구/침구,침구/커튼/인테리어,카페트/러그/쿠션,극세사카페트,30020601
2050,30,2,6,2,가구/침구,침구/커튼/인테리어,카페트/러그/쿠션,대자리,30020602
2051,30,2,6,3,가구/침구,침구/커튼/인테리어,카페트/러그/쿠션,러그/매트,30020603
2052,30,2,6,4,가구/침구,침구/커튼/인테리어,카페트/러그/쿠션,면카페트,30020604
2053,30,2,6,5,가구/침구,침구/커튼/인테리어,카페트/러그/쿠션,소파/식탁/의자커버,30020605
2054,30,2,6,6,가구/침구,침구/커튼/인테리어,카페트/러그/쿠션,에어컨/선풍기커버,30020606
2055,30,2,6,7,가구/침구,침구/커튼/인테리어,카페트/러그/쿠션,주방데코 ,30020607
2056,30,2,6,8,가구/침구,침구/커튼/인테리어,카페트/러그/쿠션,쿠션/방석/헤드쿠션,30020608
2057,30,2,7,1,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,겉커튼,30020701
2058,30,2,7,2,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,겉커튼+속커튼세트,30020702
2059,30,2,7,3,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,로만/벌룬쉐이드,30020703
2060,30,2,7,4,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,롤스크린,30020704
2061,30,2,7,5,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,블라인드,30020705
2062,30,2,7,6,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,속커튼,30020706
2063,30,2,7,7,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,암막커튼,30020707
2064,30,2,7,8,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,주방커튼/샤워커튼,30020708
2065,30,2,7,9,가구/침구,침구/커튼/인테리어,커튼/블라인드/버티컬,커튼봉/고리/장식,30020709
2066,40,1,1,1,주방,주방용품/식기,냄비/전골/곰솥,곰솥/찜솥,40010101
2067,40,1,1,2,주방,주방용품/식기,냄비/전골/곰솥,그릴,40010102
2068,40,1,1,3,주방,주방용품/식기,냄비/전골/곰솥,냄비세트,40010103
2069,40,1,1,4,주방,주방용품/식기,냄비/전골/곰솥,돌솥/가마솥/뚝배기,40010104
2070,40,1,1,5,주방,주방용품/식기,냄비/전골/곰솥,라면/국수냄비,40010105
2071,40,1,1,6,주방,주방용품/식기,냄비/전골/곰솥,양수냄비,40010106
2072,40,1,1,7,주방,주방용품/식기,냄비/전골/곰솥,전골냄비/파티웍,40010107
2073,40,1,1,8,주방,주방용품/식기,냄비/전골/곰솥,편수냄비,40010108
2074,40,1,2,1,주방,주방용품/식기,보관/밀폐용기,김치용기,40010201
2075,40,1,2,2,주방,주방용품/식기,보관/밀폐용기,냉동실전용용기,40010202
2076,40,1,2,3,주방,주방용품/식기,보관/밀폐용기,도자기 용기,40010203
2077,40,1,2,4,주방,주방용품/식기,보관/밀폐용기,물병/물통,40010204
2078,40,1,2,5,주방,주방용품/식기,보관/밀폐용기,보관/밀폐용기세트,40010205
2079,40,1,2,6,주방,주방용품/식기,보관/밀폐용기,스텐용기,40010206
2080,40,1,2,7,주방,주방용품/식기,보관/밀폐용기,시리얼디스펜서,40010207
2081,40,1,2,8,주방,주방용품/식기,보관/밀폐용기,신소재용기,40010208
2082,40,1,2,9,주방,주방용품/식기,보관/밀폐용기,실리콘용기,40010209
2083,40,1,2,10,주방,주방용품/식기,보관/밀폐용기,쌀통/잡곡단지,40010210
2084,40,1,2,11,주방,주방용품/식기,보관/밀폐용기,아이스박스,40010211
2085,40,1,2,12,주방,주방용품/식기,보관/밀폐용기,아이스트레이,40010212
